"SUID","Degree","Edge_type","log2FoldChange","name","Regulatury","selected","SelfLoops","shared name","type"
"93180","5","mRNA-miRNA","1.9241299085446","CBX4","UP","false","0","CBX4","mRNA"
"93181","10","mRNA-miRNA","-1.14997429521255","GAB1","DOWN","false","1","GAB1","mRNA"
"93182","2","mRNA-miRNA","-0.895970536136361","CSNK2B","DOWN","false","0","CSNK2B","mRNA"
"93183","29","mRNA-miRNA","1.41695215691836","EZH2","UP","false","1","EZH2","mRNA"
"93184","11","mRNA-miRNA","2.42165910658136","LEF1","UP","false","0","LEF1","mRNA"
"93185","82","mRNA-miRNA","1.81341638868884","CCND1","UP","false","0","CCND1","mRNA"
"93186","3","mRNA-miRNA","-2.11931685549415","PRKACB","DOWN","false","0","PRKACB","mRNA"
"93187","1","mRNA-miRNA","1.25506551686243","NUP188","UP","false","0","NUP188","mRNA"
"93188","2","mRNA-miRNA","-0.936582565427722","SOS1","DOWN","false","0","SOS1","mRNA"
"93189","5","mRNA-miRNA","-1.28517349688581","VAV3","DOWN","false","0","VAV3","mRNA"
"93190","1","mRNA-miRNA","3.30315783367698","KRT7","UP","false","0","KRT7","mRNA"
"93191","1","mRNA-miRNA","5.718631531163","KRT17","UP","false","0","KRT17","mRNA"
"93192","5","mRNA-miRNA","-1.58522470286536","MARCKS","DOWN","false","0","MARCKS","mRNA"
"93193","8","mRNA-miRNA","-1.7929290252563","SLC9A1","DOWN","false","0","SLC9A1","mRNA"
"93194","1","mRNA-miRNA","-3.8612745489078","CHP2","DOWN","false","0","CHP2","mRNA"
"93195","3","mRNA-miRNA","-1.92853198657806","CHP1","DOWN","false","0","CHP1","mRNA"
"93196","27","mRNA-miRNA","-1.60430060284697","NEDD4L","DOWN","false","2","NEDD4L","mRNA"
"93197","3","mRNA-miRNA","-1.99456626683073","GOLM1","DOWN","false","0","GOLM1","mRNA"
"93198","1","mRNA-miRNA","1.14820714905762","PJA1","UP","false","0","PJA1","mRNA"
"93199","6","mRNA-miRNA","-2.52565401428248","EEF1G","DOWN","false","0","EEF1G","mRNA"
"93200","5","mRNA-miRNA","-1.08088466724291","ID2","DOWN","false","0","ID2","mRNA"
"93201","4","mRNA-miRNA","1.79864125167976","DKC1","UP","false","0","DKC1","mRNA"
"93202",,"mRNA-miRNA","-2.22752425889503","FXYD3","DOWN","false","0","FXYD3","mRNA"
"93203","2","mRNA-miRNA","-1.58398518800565","AFG3L2","DOWN","false","0","AFG3L2","mRNA"
"93204","2","mRNA-miRNA","-2.37904615961286","PLCE1","DOWN","false","0","PLCE1","mRNA"
"93205","6","mRNA-miRNA","1.64197372450872","UTP14A","UP","false","0","UTP14A","mRNA"
"93206","1","mRNA-miRNA","-3.93496924476967","CHGB","DOWN","false","0","CHGB","mRNA"
"93207","3","mRNA-miRNA","-1.65345581432334","RRAS2","DOWN","false","0","RRAS2","mRNA"
"93208","1","mRNA-miRNA","-2.25088897717359","LGALS4","DOWN","false","0","LGALS4","mRNA"
"93209","1","mRNA-miRNA","-1.49875465616652","PRR13","DOWN","false","0","PRR13","mRNA"
"93210","4","mRNA-miRNA","1.08614375307925","PDCD11","UP","false","0","PDCD11","mRNA"
"93211","9","mRNA-miRNA","1.74735350238605","SERPINH1","UP","false","0","SERPINH1","mRNA"
"93212","2","mRNA-miRNA","-1.92233668876797","TNFSF10","DOWN","false","0","TNFSF10","mRNA"
"93213","9","mRNA-miRNA","3.115968000467","TUBB3","UP","false","0","TUBB3","mRNA"
"93214","2","mRNA-miRNA","-2.06655599452711","INSM1","DOWN","false","0","INSM1","mRNA"
"93215","26","mRNA-miRNA","1.17765921808871","KDM1A","UP","false","1","KDM1A","mRNA"
"93216","2","mRNA-miRNA","3.03127753598006","STC2","UP","false","0","STC2","mRNA"
"93217","6","mRNA-miRNA","-3.79069171813643","CDKN2B","DOWN","false","0","CDKN2B","mRNA"
"93218","3","mRNA-miRNA","1.12121074703261","PNO1","UP","false","0","PNO1","mRNA"
"93219","2","mRNA-miRNA","-1.53669626794032","FTH1","DOWN","false","0","FTH1","mRNA"
"93220","11","mRNA-miRNA","1.43134681286025","GSTP1","UP","false","1","GSTP1","mRNA"
"93221","2","mRNA-miRNA","2.08820661660246","TM4SF1","UP","false","0","TM4SF1","mRNA"
"93222","2","mRNA-miRNA","0.703616248677439","DLG5","UP","false","0","DLG5","mRNA"
"93223",,"mRNA-miRNA","-1.30851206442014","ANG","DOWN","false","0","ANG","mRNA"
"93224",,"mRNA-miRNA","-1.21478422564889","RFK","DOWN","false",,"RFK","mRNA"
"93225","6","mRNA-miRNA","2.10118600532754","SLC2A1","UP","false","0","SLC2A1","mRNA"
"93226","3","mRNA-miRNA","2.43956103343066","TMPRSS3","UP","false","0","TMPRSS3","mRNA"
"93227","5","mRNA-miRNA","1.07795859037879","PPA1","UP","false","0","PPA1","mRNA"
"93228",,"mRNA-miRNA","5.1761471721072","TG","UP","false","1","TG","mRNA"
"93229","21","mRNA-miRNA","1.11712309206833","IRAK1","UP","false","1","IRAK1","mRNA"
"93230","12","mRNA-miRNA","-2.28671253085119","FGFR2","DOWN","false","3","FGFR2","mRNA"
"93231","25","mRNA-miRNA","-1.61030651807009","KIT","DOWN","false","2","KIT","mRNA"
"93232","7","mRNA-miRNA","-2.22798258397277","IRF4","DOWN","false","0","IRF4","mRNA"
"93233","5","mRNA-miRNA","3.67207193539198","COL1A1","UP","false","0","COL1A1","mRNA"
"93234","9","mRNA-miRNA","-0.828207463062672","INSR","DOWN","false","2","INSR","mRNA"
"93235","4","mRNA-miRNA","1.17079298964199","GEMIN5","UP","false","0","GEMIN5","mRNA"
"93236","0","mRNA-miRNA","-3.2485707749678","CHRNA7","DOWN","false","0","CHRNA7","mRNA"
"93237","12","mRNA-miRNA","-0.791936597235525","CASP3","DOWN","false","0","CASP3","mRNA"
"93238","2","mRNA-miRNA","1.88733546633489","NME1","UP","false","0","NME1","mRNA"
"93239","7","mRNA-miRNA","-2.23744634799103","CD8A","DOWN","false","2","CD8A","mRNA"
"93240","1","mRNA-miRNA","-3.33889013348023","CD8B","DOWN","false","0","CD8B","mRNA"
"93241","6","mRNA-miRNA","-2.28786106710028","HMOX1","DOWN","false","1","HMOX1","mRNA"
"93242","11","mRNA-miRNA","0.778203071360064","PTPN12","UP","false","0","PTPN12","mRNA"
"93243","0","mRNA-miRNA","6.87644747769774","INHBA","UP","false","0","INHBA","mRNA"
"93244","16","mRNA-miRNA","2.0068995912648","NOS3","UP","false","4","NOS3","mRNA"
"93245","1","mRNA-miRNA","4.81525174804622","FAP","UP","false","0","FAP","mRNA"
"93246","1","mRNA-miRNA","2.33883142255237","FCGR1A","UP","false","0","FCGR1A","mRNA"
"93247","4","mRNA-miRNA","-2.38124893363469","BMP2","DOWN","false","0","BMP2","mRNA"
"93248","4","mRNA-miRNA","-3.18980326164768","COL2A1","DOWN","false","0","COL2A1","mRNA"
"93249","0","mRNA-miRNA","0.681738151925239","ITGB1BP1","UP","false","0","ITGB1BP1","mRNA"
"93250","3","mRNA-miRNA","-1.60014512261659","SYNJ2BP","DOWN","false","0","SYNJ2BP","mRNA"
"93251","25","mRNA-miRNA","1.16167766969456","LDLR","UP","false","0","LDLR","mRNA"
"93252","23","mRNA-miRNA","-1.35795971606886","PRKCB","DOWN","false","4","PRKCB","mRNA"
"93253",,"mRNA-miRNA","2.55494895321682","GJA3","UP","false","0","GJA3","mRNA"
"93254","2","mRNA-miRNA","0.879082949131676","VWF","UP","false","0","VWF","mRNA"
"93255","0","mRNA-miRNA","-2.09138086768909","GNG13","DOWN","false","0","GNG13","mRNA"
"93256","2","mRNA-miRNA","-1.04118426628557","SNAP29","DOWN","false","0","SNAP29","mRNA"
"93257","4","mRNA-miRNA","-0.997906239713554","IFNAR1","DOWN","false","0","IFNAR1","mRNA"
"93258","21","mRNA-miRNA","0.789875200555704","ILF2","UP","false","0","ILF2","mRNA"
"93259","3","mRNA-miRNA","7.42778730934555","CDH3","UP","false","0","CDH3","mRNA"
"93260","1","mRNA-miRNA","1.31992380558288","CKS1B","UP","false","0","CKS1B","mRNA"
"93261","10","mRNA-miRNA","1.64173639870033","CBFB","UP","false","0","CBFB","mRNA"
"93262","3","mRNA-miRNA","1.54049310496766","NID2","UP","false","0","NID2","mRNA"
"93263","1","mRNA-miRNA","0.790197236122549","ZNF335","UP","false","0","ZNF335","mRNA"
"93264","5","mRNA-miRNA","1.38629107513199","HGF","UP","false","0","HGF","mRNA"
"93265",,"mRNA-miRNA","-1.02018497008131","SYNRG","DOWN","false",,"SYNRG","mRNA"
"93266","0","mRNA-miRNA","4.51540118498912","SIM2","UP","false","0","SIM2","mRNA"
"93267","6","mRNA-miRNA","1.26068440546125","MAP4K4","UP","false","0","MAP4K4","mRNA"
"93268","1","mRNA-miRNA","4.3566957564521","TNNI3","UP","false","0","TNNI3","mRNA"
"93269","5","mRNA-miRNA","1.82944293104941","TIMP3","UP","false","0","TIMP3","mRNA"
"93270","18","mRNA-miRNA","-0.916509752570618","NFKBIA","DOWN","false","0","NFKBIA","mRNA"
"93271","1","mRNA-miRNA","2.24755878556159","SPHK1","UP","false","0","SPHK1","mRNA"
"93272",,"mRNA-miRNA","-3.52960315917631","FABP1","DOWN","false","0","FABP1","mRNA"
"93273","4","mRNA-miRNA","1.83616756231058","S100A11","UP","false","0","S100A11","mRNA"
"93274","6","mRNA-miRNA","10.3644746513279","MMP7","UP","false","0","MMP7","mRNA"
"93275","17","mRNA-miRNA","1.54271839172555","CD44","UP","false","1","CD44","mRNA"
"93276","8","mRNA-miRNA","-1.9949248351614","MXI1","DOWN","false","0","MXI1","mRNA"
"93277","1","mRNA-miRNA","1.69424201392189","CLCF1","UP","false","0","CLCF1","mRNA"
"93278","4","mRNA-miRNA","1.7247025808734","HSD17B10","UP","false","0","HSD17B10","mRNA"
"93279","1","mRNA-miRNA","2.08467175762235","EFNA3","UP","false","0","EFNA3","mRNA"
"93280","1","mRNA-miRNA","-2.13938678046866","EPHA7","DOWN","false","0","EPHA7","mRNA"
"93281","2","mRNA-miRNA","-3.04268624646304","FGF9","DOWN","false","0","FGF9","mRNA"
"93282","2","mRNA-miRNA","-1.0703209018807","PLCG2","DOWN","false","0","PLCG2","mRNA"
"93283","0","mRNA-miRNA","-0.812406032244826","LAMTOR3","DOWN","false","0","LAMTOR3","mRNA"
"93284","0","mRNA-miRNA","1.60803842229971","TNFRSF9","UP","false","0","TNFRSF9","mRNA"
"93285","5","mRNA-miRNA","1.93833743196691","WNT5A","UP","false","0","WNT5A","mRNA"
"93286","7","mRNA-miRNA","1.38994698289167","TNFRSF10A","UP","false","0","TNFRSF10A","mRNA"
"93287","3","mRNA-miRNA","-1.11019287166274","PTPRF","DOWN","false","0","PTPRF","mRNA"
"93288","69","mRNA-miRNA","1.62585252391638","FN1","UP","false","0","FN1","mRNA"
"93289","4","mRNA-miRNA","-1.23694964576536","CCNG1","DOWN","false","0","CCNG1","mRNA"
"93290","1","mRNA-miRNA","-2.87663312239476","TDP2","DOWN","false","0","TDP2","mRNA"
"93291","1","mRNA-miRNA","-1.61427253704314","ARL4A","DOWN","false","0","ARL4A","mRNA"
"93292",,"mRNA-miRNA","2.02457439278856","ELN","UP","false",,"ELN","mRNA"
"93293",,"mRNA-miRNA","3.05208430984279","BGN","UP","false",,"BGN","mRNA"
"93294","0","mRNA-miRNA","2.16169338302562","ZNF239","UP","false","0","ZNF239","mRNA"
"93295","2","mRNA-miRNA","2.03332953812115","TRAF5","UP","false","0","TRAF5","mRNA"
"93296","4","mRNA-miRNA","-3.28663765000432","NR5A2","DOWN","false","0","NR5A2","mRNA"
"93297","1","mRNA-miRNA","1.76879846246313","SLC6A1","UP","false","0","SLC6A1","mRNA"
"93298","1","mRNA-miRNA","2.30028203347223","BMP4","UP","false","0","BMP4","mRNA"
"93299","1","mRNA-miRNA","-2.0744091579786","ADRB1","DOWN","false","0","ADRB1","mRNA"
"93300",,"mRNA-miRNA","1.54554762456234","MSX1","UP","false",,"MSX1","mRNA"
"93301","0","mRNA-miRNA","3.99314086302124","MSX2","UP","false","0","MSX2","mRNA"
"93302","14","mRNA-miRNA","-2.87645155309572","KLF4","DOWN","false","0","KLF4","mRNA"
"93303","7","mRNA-miRNA","3.83506127420868","CXCL8","UP","false","1","CXCL8","mRNA"
"93304",,"mRNA-miRNA","1.56021492880964","CTLA4","UP","false",,"CTLA4","mRNA"
"93305","2","mRNA-miRNA","3.74100391401129","COL7A1","UP","false","0","COL7A1","mRNA"
"93306","27","mRNA-miRNA","-0.627819267492894","TNFAIP3","DOWN","false","0","TNFAIP3","mRNA"
"93307","4","mRNA-miRNA","2.03446797273687","SHC3","UP","false","0","SHC3","mRNA"
"93308","1","mRNA-miRNA","1.39014967623342","SEMA4C","UP","false","0","SEMA4C","mRNA"
"93309","3","mRNA-miRNA","-1.61015595528354","CGN","DOWN","false","0","CGN","mRNA"
"93310","5","mRNA-miRNA","-0.965167080258498","IRF2","DOWN","false","0","IRF2","mRNA"
"93311","1","mRNA-miRNA","-1.57076757297204","MUC13","DOWN","false","0","MUC13","mRNA"
"93312","3","mRNA-miRNA","1.11194674175879","NUTF2","UP","false","0","NUTF2","mRNA"
"93313","3","mRNA-miRNA","-1.82027453869622","BMF","DOWN","false","0","BMF","mRNA"
"93314","4","mRNA-miRNA","1.91404478215085","SOX9","UP","false","0","SOX9","mRNA"
"93315","1","mRNA-miRNA","-1.48409936951128","MAGI3","DOWN","false","0","MAGI3","mRNA"
"93316","2","mRNA-miRNA","1.88691084132205","ENC1","UP","false","0","ENC1","mRNA"
"93317","5","mRNA-miRNA","1.24048313775391","RCC1","UP","false","0","RCC1","mRNA"
"93318","4","mRNA-miRNA","-1.26003311178705","KTN1","DOWN","false","0","KTN1","mRNA"
"93319","3","mRNA-miRNA","1.7792550018374","KIF20A","UP","false","0","KIF20A","mRNA"
"93320","5","mRNA-miRNA","2.51213328628578","TIMP1","UP","false","0","TIMP1","mRNA"
"93321","4","mRNA-miRNA","3.86460171318134","MMP1","UP","false","0","MMP1","mRNA"
"93322",,"mRNA-miRNA","-2.68296830291118","ISL1","DOWN","false",,"ISL1","mRNA"
"93323",,"mRNA-miRNA","-3.97166719420126","LMX1A","DOWN","false",,"LMX1A","mRNA"
"93324","2","mRNA-miRNA","0.855669595032612","EIF2S2","UP","false","0","EIF2S2","mRNA"
"93325","2","mRNA-miRNA","-0.789753588305536","TLE4","DOWN","false","0","TLE4","mRNA"
"93326","0","mRNA-miRNA","1.63637048608759","SYT7","UP","false","0","SYT7","mRNA"
"93327","4","mRNA-miRNA","-2.42090347187552","RAB27B","DOWN","false","0","RAB27B","mRNA"
"93328","1","mRNA-miRNA","-1.48180051145807","SGK3","DOWN","false","0","SGK3","mRNA"
"93329","3","mRNA-miRNA","-1.2780295849127","HR","DOWN","false","0","HR","mRNA"
"93330","3","mRNA-miRNA","1.33051196653149","PPP1R13L","UP","false","0","PPP1R13L","mRNA"
"93331","0","mRNA-miRNA","-1.63551002168055","MS4A2","DOWN","false","0","MS4A2","mRNA"
"93332","4","mRNA-miRNA","2.11843998617774","COL5A1","UP","false","0","COL5A1","mRNA"
"93333","4","mRNA-miRNA","-1.4718370144447","KITLG","DOWN","false","0","KITLG","mRNA"
"93334","0","mRNA-miRNA","-2.27207635622706","PAG1","DOWN","false","0","PAG1","mRNA"
"93335","4","mRNA-miRNA","-1.26967281702501","DAPK2","DOWN","false","1","DAPK2","mRNA"
"93336","6","mRNA-miRNA","1.21243254888763","LAMC2","UP","false","0","LAMC2","mRNA"
"93337","1","mRNA-miRNA","1.59423270729797","NCF2","UP","false","0","NCF2","mRNA"
"93338","2","mRNA-miRNA","-1.3501401407816","KLF3","DOWN","false","0","KLF3","mRNA"
"93339","12","mRNA-miRNA","1.00612575934599","NONO","UP","false","0","NONO","mRNA"
"93340","3","mRNA-miRNA","-1.59671844335905","TNFRSF11A","DOWN","false","0","TNFRSF11A","mRNA"
"93341","1","mRNA-miRNA","-0.815505193087421","GDE1","DOWN","false","0","GDE1","mRNA"
"93342","0","mRNA-miRNA","-0.796114313543772","ALDH2","DOWN","false","0","ALDH2","mRNA"
"93343","0","mRNA-miRNA","-0.902946446576732","TAOK3","DOWN","false","0","TAOK3","mRNA"
"93344","1","mRNA-miRNA","-1.00798130781059","GATA6","DOWN","false","0","GATA6","mRNA"
"93345","2","mRNA-miRNA","-1.57810790227087","SYTL2","DOWN","false","0","SYTL2","mRNA"
"93346","2","mRNA-miRNA","5.59942099808071","CLDN1","UP","false","0","CLDN1","mRNA"
"93347","5","mRNA-miRNA","1.14379340448188","NKRF","UP","false","0","NKRF","mRNA"
"93348","3","mRNA-miRNA","1.27773342123733","PPP4C","UP","false","0","PPP4C","mRNA"
"93349","14","mRNA-miRNA","3.04887152804589","TWIST1","UP","false","0","TWIST1","mRNA"
"93350","1","mRNA-miRNA","1.70776335130263","EPHB2","UP","false","0","EPHB2","mRNA"
"93351",,"mRNA-miRNA","2.07828639178136","MTBP","UP","false","0","MTBP","mRNA"
"93352","13","mRNA-miRNA","3.32171964271246","PTPRO","UP","false","1","PTPRO","mRNA"
"93353","0","mRNA-miRNA","-2.06413097170091","CLIC5","DOWN","false","0","CLIC5","mRNA"
"93354","3","mRNA-miRNA","1.19004431795904","SNRPB","UP","false","0","SNRPB","mRNA"
"93355","4","mRNA-miRNA","-0.942489730247284","ACVR1B","DOWN","false","0","ACVR1B","mRNA"
"93356","6","mRNA-miRNA","-1.30712797323865","VDR","DOWN","false","0","VDR","mRNA"
"93357","5","mRNA-miRNA","1.32260755751121","XPOT","UP","false","0","XPOT","mRNA"
"93358",,"mRNA-miRNA","-1.46096274534424","PECR","DOWN","false",,"PECR","mRNA"
"93359","10","mRNA-miRNA","1.28620450574266","PDGFB","UP","false","1","PDGFB","mRNA"
"93360","179","mRNA-miRNA","-0.907760386905661","KRAS","DOWN","false","3","KRAS","mRNA"
"93361","13","mRNA-miRNA","-0.891538993737164","CALM1","DOWN","false","0","CALM1","mRNA"
"93362","8","mRNA-miRNA","2.16443516896049","AXIN2","UP","false","0","AXIN2","mRNA"
"93363","3","mRNA-miRNA","1.44262530689728","PTPRU","UP","false","0","PTPRU","mRNA"
"93364","3","mRNA-miRNA","-1.65239949469207","TNFSF13","DOWN","false","0","TNFSF13","mRNA"
"93365","1","mRNA-miRNA","0.989325519534667","TNFRSF11B","UP","false","0","TNFRSF11B","mRNA"
"93366","1","mRNA-miRNA","0.698782706852562","GPC4","UP","false","0","GPC4","mRNA"
"93367","1","mRNA-miRNA","1.99082152951167","TNNT2","UP","false","0","TNNT2","mRNA"
"93368","4","mRNA-miRNA","1.10746937841612","GNL3","UP","false","0","GNL3","mRNA"
"93369","6","mRNA-miRNA","6.14109121097039","WT1","UP","false","0","WT1","mRNA"
"93370","8","mRNA-miRNA","-0.787543638304522","RIPK1","DOWN","false","0","RIPK1","mRNA"
"93371","13","mRNA-miRNA","1.70455727316664","CCNB1","UP","false","0","CCNB1","mRNA"
"93372","2","mRNA-miRNA","-2.98402863413458","CASR","DOWN","false","0","CASR","mRNA"
"93373","3","mRNA-miRNA","-2.05031062452467","CASP7","DOWN","false","0","CASP7","mRNA"
"93374","9","mRNA-miRNA","1.23317551921643","CDC25C","UP","false","1","CDC25C","mRNA"
"93375",,"mRNA-miRNA","1.34429942522473","MC1R","UP","false",,"MC1R","mRNA"
"93376","7","mRNA-miRNA","-2.3851086161561","MXD1","DOWN","false","0","MXD1","mRNA"
"93377","2","mRNA-miRNA","-2.55712536939547","BMX","DOWN","false","0","BMX","mRNA"
"93378","0","mRNA-miRNA","0.960293437996257","PQBP1","UP","false","0","PQBP1","mRNA"
"93379","1","mRNA-miRNA","-1.44933446711705","BLNK","DOWN","false","0","BLNK","mRNA"
"93380","20","mRNA-miRNA","1.89506173972714","MCM7","UP","false","0","MCM7","mRNA"
"93381",,"mRNA-miRNA","1.0098318438852","PLEKHG2","UP","false",,"PLEKHG2","mRNA"
"93382","41","mRNA-miRNA","-2.08289593064666","LGALS3","DOWN","false","0","LGALS3","mRNA"
"93383","0","mRNA-miRNA","-1.57045773392462","WASL","DOWN","false","0","WASL","mRNA"
"93384",,"mRNA-miRNA","-3.4675689022677","GZMA","DOWN","false","0","GZMA","mRNA"
"93385","2","mRNA-miRNA","1.43020480314931","EIF3B","UP","false","0","EIF3B","mRNA"
"93386",,"mRNA-miRNA","-2.83838246597186","LTK","DOWN","false",,"LTK","mRNA"
"93387","2","mRNA-miRNA","3.80681046677169","THBS2","UP","false","0","THBS2","mRNA"
"93388","0","mRNA-miRNA","1.60283614152448","EXO1","UP","false","0","EXO1","mRNA"
"93389","7","mRNA-miRNA","1.55829593700411","LGALS1","UP","false","0","LGALS1","mRNA"
"93390","1","mRNA-miRNA","-1.83342496160652","CD7","DOWN","false","0","CD7","mRNA"
"93391","15","mRNA-miRNA","-1.41302027883586","EPAS1","DOWN","false","0","EPAS1","mRNA"
"93392","1","mRNA-miRNA","-0.900376079410509","IRF1","DOWN","false","0","IRF1","mRNA"
"93393","1","mRNA-miRNA","1.96500953954024","MAD2L2","UP","false","0","MAD2L2","mRNA"
"93394","5","mRNA-miRNA","-0.854061680428357","MBD2","DOWN","false","0","MBD2","mRNA"
"93395","3","mRNA-miRNA","1.04089821715826","RAD18","UP","false","0","RAD18","mRNA"
"93396",,"mRNA-miRNA","0.904300658227583","PRPF40B","UP","false",,"PRPF40B","mRNA"
"93397","8","mRNA-miRNA","-2.68554160582332","CDC14A","DOWN","false","0","CDC14A","mRNA"
"93398","5","mRNA-miRNA","-0.844004876842538","SMARCE1","DOWN","false","0","SMARCE1","mRNA"
"93399","9","mRNA-miRNA","-1.27165966929199","EGLN1","DOWN","false","1","EGLN1","mRNA"
"93400","2","mRNA-miRNA","1.03071734632194","MED27","UP","false","0","MED27","mRNA"
"93401",,"mRNA-miRNA","1.85993913237376","JADE3","UP","false","0","JADE3","mRNA"
"93402","1","mRNA-miRNA","-0.762059678592141","KAT6B","DOWN","false","0","KAT6B","mRNA"
"93403","21","mRNA-miRNA","1.41559455247343","WDR77","UP","false","0","WDR77","mRNA"
"93404",,"mRNA-miRNA","-1.1863475426303","HEXIM1","DOWN","false",,"HEXIM1","mRNA"
"93405","11","mRNA-miRNA","0.962203293587848","HDAC7","UP","false","1","HDAC7","mRNA"
"93406",,"mRNA-miRNA","4.7854142496418","BIRC7","UP","false","1","BIRC7","mRNA"
"93407","5","mRNA-miRNA","1.64856152916332","UBE2C","UP","false","0","UBE2C","mRNA"
"93408","1","mRNA-miRNA","1.43680948402309","CBX8","UP","false","0","CBX8","mRNA"
"93409","1","mRNA-miRNA","-1.69556104126152","ETHE1","DOWN","false","0","ETHE1","mRNA"
"93410","4","mRNA-miRNA","-1.69513001931344","SLA2","DOWN","false","0","SLA2","mRNA"
"93411","2","mRNA-miRNA","1.11270970258035","PLXNB1","UP","false","0","PLXNB1","mRNA"
"93412","2","mRNA-miRNA","2.38424593350591","DSG1","UP","false","0","DSG1","mRNA"
"93413",,"mRNA-miRNA","-1.86490703975961","FUCA1","DOWN","false","0","FUCA1","mRNA"
"93414","5","mRNA-miRNA","1.38223317143297","IPO5","UP","false","0","IPO5","mRNA"
"93415","0","mRNA-miRNA","4.29666668383706","PKP1","UP","false","0","PKP1","mRNA"
"93416","9","mRNA-miRNA","-3.0554558532974","PHLPP2","DOWN","false","0","PHLPP2","mRNA"
"93417","3","mRNA-miRNA","1.45756923798678","OGT","UP","false","0","OGT","mRNA"
"93418","1","mRNA-miRNA","1.08834730514173","PRPF4","UP","false","0","PRPF4","mRNA"
"93419","1","mRNA-miRNA","1.05266612534856","PDCD5","UP","false","0","PDCD5","mRNA"
"93420","2","mRNA-miRNA","-0.700940584057506","TXNL1","DOWN","false","0","TXNL1","mRNA"
"93421","3","mRNA-miRNA","1.30074127681282","PSMD14","UP","false","0","PSMD14","mRNA"
